,reward1,reward2,reward3,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
388,148.964497,117.141196,92.116311,1.0,8.0,256.0,64.0,2.0,2.0,1.0,2.6,0.000169,12.463,0.3069156609999999,1.816069
389,195.155039,101.315161,52.597985,2.0,4.0,4.0,64.0,4.0,2.0,2.0,3.1,0.000169,13.724,0.3247888644,1.9218276
390,0.0,0.0,0.0,1.0,4.0,32.0,64.0,2.0,2.0,16.0,2.7,0.000129,22.948,0.4341817499999999,3.36575
391,147.222222,115.921288,91.275249,1.0,256.0,64.0,64.0,2.0,2.0,1.0,3.9,0.0,0.0,0.0,0.0
392,195.155039,84.788093,36.837485,2.0,64.0,1024.0,64.0,4.0,2.0,8.0,2.7,0.000171,13.914,0.3316607244,1.9395364
393,147.222222,121.600406,100.437681,1.0,16.0,8.0,64.0,2.0,2.0,2.0,3.0,0.000129,41.54,0.619941492,4.805748
394,148.964497,117.284626,92.342026,1.0,4.0,128.0,64.0,8.0,2.0,1.0,2.9,0.000171,12.308,0.3014049591,1.7626021
395,195.155039,100.324483,51.574389,2.0,4.0,4.0,64.0,2.0,4.0,8.0,3.2,0.000169,14.723,0.32399497,1.91713
396,147.222222,121.090721,99.597483,1.0,4.0,64.0,64.0,2.0,2.0,1.0,3.5,0.000129,23.622,0.4427989499999999,3.43255
397,147.222222,117.928566,94.463638,1.0,4.0,64.0,64.0,8.0,1.0,4.0,3.2,0.000171,12.463,0.3039475923,1.7774713
398,195.155039,100.086138,51.329625,2.0,4.0,4.0,256.0,4.0,2.0,2.0,3.0,0.000171,14.852,0.3204663291,1.8740721
399,148.964497,121.257101,98.703281,1.0,4.0,8.0,64.0,2.0,2.0,4.0,2.4,0.000129,24.235,0.4449104219999999,3.448918
400,147.222222,115.219735,90.173801,1.0,64.0,256.0,64.0,4.0,2.0,4.0,3.3,0.000169,12.659,0.3031140566999999,1.7935743
401,195.155039,98.318801,49.532857,2.0,128.0,4.0,64.0,4.0,2.0,8.0,3.0,0.000171,14.529,0.3357118683,1.9632273
402,147.222222,118.248212,94.97642,1.0,4.0,64.0,256.0,2.0,2.0,1.0,3.9,0.000129,24.935,0.4610492249999999,3.574025
403,147.222222,101.908607,70.542096,1.0,1024.0,8.0,64.0,2.0,2.0,1.0,3.9,0.000171,14.145,0.3187361169,1.8639539
404,195.155039,81.35668,33.916159,2.0,4.0,4.0,4096.0,4.0,1.0,1.0,2.7,0.000171,20.155,0.429139719,2.509589
405,148.964497,122.506648,100.748024,1.0,4.0,8.0,64.0,2.0,2.0,1.0,2.9,0.000129,55.315,0.6733393649999999,5.219685
406,147.222222,119.908125,97.661604,1.0,4.0,8.0,64.0,8.0,2.0,1.0,3.9,0.000169,12.13,0.2969621694,1.7571726
407,132.5,51.301613,19.86306,4.0,4.0,256.0,4096.0,2.0,2.0,4.0,3.7,0.000171,13.77,0.3099725379,1.8127049
408,147.222222,115.694599,90.918613,1.0,64.0,32.0,256.0,2.0,2.0,8.0,3.9,0.00019,83.593,1.6933955199999997,8.912607999999999
409,147.222222,122.194562,101.421583,1.0,4.0,8.0,64.0,2.0,2.0,1.0,3.4,0.000171,15.151,0.3329616924,1.9471444
410,195.155039,100.735846,51.9982,2.0,4.0,4.0,64.0,2.0,1.0,4.0,2.0,0.000171,12.13,0.2984809959,1.7455029
411,147.222222,122.046364,101.175725,1.0,4.0,8.0,64.0,2.0,2.0,1.0,3.2,0.000129,22.808,0.4391899169999999,3.404573
412,147.222222,122.112056,101.284671,1.0,16.0,8.0,64.0,2.0,2.0,1.0,3.6,0.000171,12.13,0.2992063095,1.7497445
413,195.155039,99.548117,50.779256,2.0,4.0,64.0,64.0,4.0,2.0,8.0,3.0,0.000171,12.18,0.2988844704,1.7478624
414,148.964497,118.364893,94.050919,1.0,128.0,32.0,64.0,2.0,2.0,1.0,2.3,0.000129,24.218,0.4497325709999999,3.486299
415,148.964497,119.364176,95.645653,1.0,4.0,8.0,256.0,2.0,2.0,1.0,2.9,0.000169,12.9,0.318108024,1.882296
416,0.0,0.0,0.0,2.0,4.0,4.0,64.0,8.0,2.0,8.0,2.7,0.000169,13.812,0.3128040942,1.8509118
417,148.964497,121.773853,99.546346,1.0,32.0,8.0,64.0,2.0,2.0,1.0,2.8,0.0,0.0,0.0,0.0
418,148.964497,122.296034,100.401909,1.0,8.0,8.0,64.0,2.0,1.0,1.0,2.2,0.000169,12.265,0.3005469636,1.7783844
419,195.155039,101.09537,52.370023,2.0,4.0,4.0,64.0,4.0,2.0,4.0,3.2,0.000169,12.066,0.2979858869,1.7632301
420,148.964497,121.304088,98.77979,1.0,32.0,8.0,64.0,2.0,2.0,1.0,2.4,0.000129,23.35,0.4360717032,3.3804008
421,148.964497,121.940426,99.818868,1.0,8.0,8.0,64.0,2.0,2.0,1.0,2.4,0.000169,12.265,0.3028792818999999,1.7921851
422,195.155039,99.008495,50.230228,2.0,4.0,4.0,256.0,4.0,2.0,8.0,3.0,0.000169,12.147,0.2997264179,1.7735291
423,147.222222,120.105622,97.983581,1.0,64.0,32.0,64.0,2.0,2.0,1.0,3.1,0.000129,25.388,0.4546482449999999,3.524405
424,147.222222,121.663131,100.541326,1.0,4.0,8.0,128.0,2.0,2.0,1.0,3.9,0.000171,12.58,0.3089539593,1.8067483
425,195.155039,101.291532,52.573454,2.0,4.0,4.0,64.0,4.0,2.0,4.0,3.7,0.000171,12.421,0.3010942521,1.7607851
426,148.964497,118.83035,94.792064,1.0,4.0,4.0,128.0,2.0,2.0,8.0,2.3,0.000129,23.35,0.4343843444999999,3.3673205
427,148.964497,121.164226,98.552137,1.0,32.0,8.0,64.0,2.0,2.0,1.0,2.3,0.000169,13.769,0.315620851,1.867579
428,195.155039,101.369303,52.654216,2.0,4.0,4.0,64.0,2.0,1.0,4.0,3.0,0.000169,12.265,0.303578925,1.796325
429,147.222222,119.757224,97.41595,1.0,4.0,8.0,64.0,8.0,2.0,1.0,3.7,0.000129,22.808,0.4337180723999999,3.3621556
430,148.964497,121.036298,98.344141,1.0,4.0,64.0,64.0,2.0,2.0,1.0,2.6,0.000171,13.77,0.310754196,1.817276
431,195.155039,100.213928,51.460784,2.0,4.0,4.0,256.0,4.0,1.0,4.0,3.9,0.000169,12.463,0.3042209897999999,1.8001242
432,148.964497,120.666311,97.743818,1.0,64.0,8.0,64.0,2.0,2.0,1.0,2.5,0.000129,24.696,0.4437764733,3.4401277
433,147.222222,122.912668,102.617143,1.0,4.0,8.0,64.0,2.0,1.0,1.0,3.9,0.000169,12.45,0.3060894537999999,1.8111802
434,195.155039,100.868578,52.135319,2.0,4.0,4.0,64.0,2.0,1.0,8.0,3.0,0.000171,12.04,0.2950034886,1.7251666
435,148.964497,120.907978,98.135726,1.0,64.0,8.0,64.0,2.0,2.0,1.0,2.7,0.000129,23.114,0.4380348251999999,3.3956188
436,147.222222,122.01004,101.115509,1.0,4.0,8.0,128.0,2.0,1.0,2.0,3.9,0.000169,12.45,0.3048670767999999,1.8039472
437,117.093023,74.694819,47.648578,2.0,256.0,4.0,64.0,1.0,1.0,8.0,3.4,0.000171,12.709,0.2993844915,1.7507865
438,0.0,0.0,0.0,1.0,4.0,8.0,64.0,16.0,2.0,1.0,3.1,0.000215,25.994,0.7988026149999999,3.715361
439,148.964497,119.247969,95.459511,1.0,128.0,8.0,64.0,2.0,2.0,1.0,2.6,0.0,0.0,0.0,0.0
440,195.155039,100.871228,52.138058,2.0,4.0,4.0,128.0,4.0,1.0,4.0,3.2,0.000169,12.77,0.313414049,1.854521
441,148.964497,120.560281,97.572117,1.0,8.0,64.0,64.0,2.0,2.0,4.0,2.8,0.000129,23.618,0.4380118115999999,3.3954404
442,147.222222,119.872513,97.603603,1.0,4.0,128.0,64.0,2.0,2.0,1.0,3.7,0.000169,13.01,0.3066280905999999,1.8143674
443,195.155039,62.132922,19.781708,2.0,4096.0,4.0,64.0,4.0,1.0,4.0,3.0,0.000171,12.815,0.3101567390999999,1.8137821
444,148.964497,121.615623,99.287818,1.0,4.0,8.0,64.0,2.0,2.0,4.0,2.7,0.000129,91.176,1.154454669,8.949261
445,147.222222,121.004271,99.455323,1.0,4.0,32.0,128.0,2.0,2.0,2.0,3.7,0.000169,12.659,0.301329535,1.783015
446,195.155039,101.305635,52.588095,2.0,4.0,4.0,64.0,4.0,2.0,1.0,3.0,0.000171,12.921,0.304382052,1.780012
447,148.964497,121.500839,99.100484,1.0,4.0,8.0,64.0,2.0,2.0,4.0,2.6,0.000129,22.822,0.4342634069999999,3.366383
448,148.964497,120.573386,97.593331,1.0,32.0,8.0,64.0,2.0,2.0,2.0,2.0,0.000169,12.659,0.3018991494999999,1.7863855
449,195.155039,101.483159,52.772563,2.0,4.0,4.0,64.0,4.0,1.0,2.0,3.0,0.000169,12.392,0.306561437,1.813973
450,148.964497,112.166388,84.458369,1.0,128.0,32.0,64.0,16.0,2.0,1.0,2.6,0.000129,22.784,0.4327454253,3.3546157
451,147.222222,119.981279,97.780805,1.0,4.0,128.0,64.0,2.0,2.0,1.0,3.9,0.000169,17.8,0.3542378579999999,2.096082
452,116.013825,78.503799,53.121656,2.0,4.0,4.0,64.0,1.0,1.0,2.0,3.5,0.000171,12.815,0.3095946621,1.8104951
453,31.212285,12.306465,4.852226,12.0,4.0,128.0,64.0,2.0,2.0,1.0,2.4,0.000217,22.22,0.7231678201999999,3.3325706
454,147.222222,122.865533,102.538455,1.0,8.0,4.0,64.0,2.0,1.0,1.0,3.9,0.00045,133.88,9.1599057,20.355346
455,195.155039,74.556061,28.483027,2.0,2048.0,4.0,64.0,4.0,4.0,8.0,3.4,0.000171,12.047,0.2952298755,1.7264905
456,147.222222,121.968583,101.046805,1.0,4.0,8.0,64.0,2.0,2.0,1.0,3.1,0.000129,52.542,0.8017787309999999,6.215338999999999
457,147.222222,119.89331,97.637473,1.0,4.0,128.0,64.0,2.0,2.0,2.0,3.9,0.000171,12.13,0.2995880499,1.7519769
458,195.155039,99.996067,51.23728,2.0,4.0,4.0,64.0,4.0,4.0,4.0,2.3,0.000171,12.942,0.3100491459,1.8131529
459,148.964497,122.220534,100.27798,1.0,4.0,8.0,128.0,2.0,1.0,1.0,2.9,0.000129,23.694,0.445712286,3.455134
460,147.222222,122.587863,102.075515,1.0,4.0,8.0,64.0,1.0,2.0,1.0,3.9,0.000169,12.33,0.2983541547999999,1.7654092
461,195.155039,101.37344,52.658514,2.0,4.0,4.0,64.0,4.0,1.0,4.0,3.4,0.000171,12.04,0.2965688226,1.7343206000000002
462,148.964497,121.715363,99.450741,1.0,4.0,8.0,64.0,2.0,2.0,4.0,2.8,0.000129,23.186,0.4336826747999999,3.3618812
463,147.222222,119.741477,97.390333,1.0,4.0,4.0,256.0,2.0,1.0,1.0,3.9,0.000169,12.659,0.300835886,1.780094
464,195.155039,101.021383,52.293396,2.0,4.0,16.0,64.0,4.0,1.0,4.0,3.0,0.000171,13.711,0.310835934,1.817754
465,147.222222,119.076857,96.312211,1.0,4.0,16.0,256.0,2.0,2.0,1.0,3.7,0.000129,23.32,0.4367106917999999,3.3853542
466,147.222222,122.643964,102.168964,1.0,4.0,8.0,64.0,4.0,1.0,1.0,3.9,0.000171,13.85,0.314315442,1.838102
467,195.155039,85.997972,37.896286,2.0,4.0,1024.0,64.0,4.0,1.0,4.0,3.0,0.000171,12.236,0.2962975653,1.7327343000000002
468,147.222222,121.017883,99.4777,1.0,64.0,8.0,64.0,2.0,2.0,1.0,3.7,0.000129,40.432,0.6026206620000001,4.6714780000000005
469,147.222222,118.583121,95.515177,1.0,4.0,64.0,256.0,2.0,1.0,1.0,3.8,0.000171,12.45,0.3043135836,1.7796116
470,195.155039,100.688996,51.949845,2.0,4.0,4.0,64.0,1.0,2.0,4.0,2.2,0.000171,14.063,0.3169382742,1.8534402
471,148.964497,121.343771,98.844429,1.0,4.0,64.0,64.0,2.0,2.0,1.0,2.9,0.000129,22.792,0.4395987179999999,3.407742
472,147.222222,122.16645,101.374924,1.0,4.0,8.0,128.0,1.0,1.0,1.0,3.9,0.000169,12.463,0.3026812138999999,1.7910130999999998
473,195.155039,73.84167,27.939797,2.0,2048.0,128.0,64.0,4.0,1.0,4.0,3.0,0.000171,12.249,0.2986183773,1.7463063
474,148.964497,118.28188,93.919044,1.0,128.0,8.0,64.0,2.0,2.0,1.0,2.0,0.000129,53.094,0.817367607,6.336183
475,147.222222,121.061738,99.549811,1.0,4.0,8.0,64.0,2.0,1.0,8.0,3.9,0.000169,12.77,0.318554691,1.884939
476,195.155039,75.728797,29.386127,2.0,4.0,2048.0,64.0,4.0,1.0,8.0,3.0,0.000171,12.883,0.3040931475,1.7783225
477,148.964497,122.246403,100.320434,1.0,4.0,4.0,64.0,4.0,1.0,1.0,2.4,0.000129,54.88,0.7771383119999998,6.024328
478,147.222222,121.934756,100.990764,1.0,4.0,8.0,128.0,2.0,1.0,1.0,3.6,0.000169,12.218,0.2982278949,1.7646621
479,195.155039,100.026585,51.268559,2.0,4.0,64.0,64.0,4.0,1.0,4.0,2.6,0.000171,12.33,0.2997542961,1.7529491
480,148.964497,121.784876,99.564367,1.0,4.0,8.0,64.0,1.0,2.0,1.0,2.2,0.000129,23.748,0.445440354,3.453026
481,148.964497,116.271362,90.753367,1.0,4.0,8.0,512.0,2.0,2.0,1.0,2.9,0.000169,12.04,0.3004925625,1.7780625
482,116.013825,70.79608,43.20248,2.0,4.0,512.0,64.0,4.0,1.0,4.0,2.8,0.000169,15.031,0.3296665762,1.9506898
483,147.222222,121.905527,100.942352,1.0,4.0,8.0,64.0,4.0,2.0,1.0,3.4,0.000217,31.693,0.8892052399999999,4.09772
484,147.222222,116.945431,92.895173,1.0,4.0,8.0,512.0,2.0,2.0,2.0,3.9,0.000171,12.31,0.2998980558,1.7537898
485,114.954338,48.914993,20.814148,2.0,4096.0,4.0,64.0,1.0,1.0,8.0,2.7,0.000171,15.069,0.3258771624,1.9057144
486,147.222222,122.451826,101.849092,1.0,4.0,4.0,64.0,2.0,1.0,1.0,3.0,0.000219,90.924,1.8626722413,8.5053527
487,147.222222,122.867479,102.541704,1.0,4.0,8.0,64.0,2.0,1.0,1.0,3.8,0.000171,12.028,0.2972281302,1.7381762
488,195.155039,101.01429,52.286054,2.0,16.0,4.0,64.0,4.0,1.0,4.0,3.0,0.000171,12.04,0.2952205218,1.7264358
489,147.222222,122.462923,101.867553,1.0,4.0,16.0,64.0,4.0,1.0,1.0,3.9,0.000129,23.306,0.4367720183999999,3.3858296
490,147.222222,121.617988,100.466728,1.0,4.0,8.0,64.0,2.0,4.0,1.0,3.9,0.000171,12.28,0.2971742652,1.7378612
491,132.5,58.329675,25.678121,4.0,128.0,4.0,64.0,4.0,1.0,4.0,3.0,0.000171,12.302,0.3013178175,1.7620925
492,147.222222,122.482183,101.899597,1.0,4.0,8.0,64.0,2.0,1.0,1.0,3.1,0.00019,46.858,1.3099095900000002,6.894261
493,147.222222,122.667955,102.208939,1.0,4.0,8.0,64.0,2.0,1.0,1.0,3.4,0.000171,12.04,0.2970808137,1.7373147
494,195.155039,81.387567,33.941916,2.0,1024.0,4.0,64.0,4.0,1.0,2.0,2.0,0.000171,12.04,0.2961816786,1.7320566
495,148.964497,122.469864,100.687532,1.0,4.0,32.0,64.0,2.0,1.0,1.0,2.8,0.000129,43.448,0.6728283959999999,5.215724
496,147.222222,122.957945,102.692759,1.0,4.0,4.0,64.0,2.0,1.0,1.0,3.9,0.000169,12.177,0.2971405827,1.7582283
497,0.0,0.0,0.0,2.0,4.0,512.0,64.0,4.0,8.0,4.0,3.0,0.000171,12.028,0.2947862673,1.7238963
498,147.222222,113.672865,87.768816,1.0,32.0,8.0,512.0,2.0,1.0,8.0,3.2,0.0,0.0,0.0,0.0
499,147.222222,122.405536,101.772103,1.0,4.0,32.0,64.0,2.0,1.0,1.0,3.9,0.000171,16.943,0.3449108304,2.0170224
500,168.959732,77.556867,35.600599,3.0,4.0,4.0,64.0,4.0,1.0,4.0,3.0,0.000171,12.177,0.2974529781,1.7394911
501,147.222222,122.453552,101.851963,1.0,4.0,8.0,64.0,2.0,1.0,2.0,3.2,0.000149,33.612,0.7409346839999998,4.972715999999999
502,147.222222,123.0085,102.777222,1.0,4.0,8.0,64.0,1.0,1.0,1.0,3.9,0.000171,12.174,0.2972197512,1.7381272
503,,,,,,,,,,,,0.000171,11.958,0.2945440116,1.7224796
