reward,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
0.7740606848437218,10,4096,16,16384,8,8,1,2.6,0.00038,583.07,19.02496562,50.065698999999995
44.247787610619476,6,128,8,128,4,1,4,3.8,0.000226,69.635,2.314854268,10.242718
44.60481942528339,2,4096,4,4096,1,4,8,3.9,0.000129,131.83,1.4214005609999998,11.018609
0,2,16,4,2048,8,1,8,3.6,0,0,0,0
67.11409395973155,3,16,256,2048,8,2,8,3.6,0.000149,57.563,0.956412971,6.4188790000000004
0.6332240287343895,12,16,512,65536,1,1,1,3.6,0.00045,592.4,22.5774522,50.172116
0,8,1024,4,1024,8,8,16,2.7,0,0,0,0
52.63157894736842,4,16,32,2048,8,4,8,3.6,0.00019,67.329,1.47529585,7.764715
0,3,64,8,64,16,4,2,3.5,0,0,0,0
14.618691386766212,8,1024,16,1024,2,8,16,2.7,0.000305,149.76,5.756064005,18.872341
0,3,64,8,64,16,4,2,3.5,0,0,0,0
2.9049901106764633,15,64,64,128,16,4,2,3.5,0.000586,242.37,15.908534034000002,27.147669
0,3,64,8,64,16,4,2,3.5,0,0,0,0
0,5,64,8,64,16,4,2,3.5,0,0,0,0
18.675315779857034,5,32,128,8192,16,16,1,3.3,0.000195,165.71,2.66963229,13.690422
