,reward,reward1,reward2,reward3,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
124,7.936507936507937,19.98015873015873,19.678173811558143,19.380753165558883,2,4096,128,64,2,1,2,2.3,0.00126,91.801,11.509351559999999,9.134405999999998
125,14.26533523537803,35.9129814550642,27.825776203199624,21.559719910176593,4,512,32,128,8,8,1,2.6,0.000701,68.572,5.756067323,8.211223
126,0.0,0.0,0.0,0.0,9,1024,4,512,8,2,8,2.7,0.0,0.0,0.0,0.0
127,8.116883116883116,20.434253246753247,37.801993196205416,69.93114318151115,1,512,64,64,2,16,1,3.5,0.001232,19.166,3.1188252480000003,2.531514
128,0.0,0.0,0.0,0.0,1,4,32,4096,4,16,1,3.2,0.0,0.0,0.0,0.0
129,22.8310502283105,57.477168949771695,29.12753210760219,14.760871876288999,7,128,32,64,1,1,2,2.8,0.000438,79.007,5.253068466,11.993307
130,7.936507936507937,19.98015873015873,31.399234937501323,49.344550660262506,2,128,32,64,2,1,1,2.3,0.00126,23.993,4.52045664,3.5876639999999997
131,0.0,0.0,0.0,0.0,1,8,32,128,2,16,1,2.6,0.0,0.0,0.0,0.0
132,17.953321364452425,45.197486535008984,30.568249088852852,20.674110973723582,5,128,4,64,1,2,4,2.8,0.000557,56.65,4.769570948,8.562964000000001
133,30.674846625766868,77.22392638036811,38.814482546956626,19.50903205785454,5,128,32,64,2,8,1,2.6,0.000326,65.957,2.9582361440000002,9.074344
134,8.116883116883116,20.434253246753247,37.55341308793744,69.0144541874729,1,512,16,128,2,16,2,3.2,0.001232,19.532,3.160251248,2.565139
135,24.449877750611247,61.55256723716382,31.868419417692554,16.499655526451765,6,128,64,64,8,1,1,3.3,0.000409,81.14,4.388331144000001,10.729416
136,0.0,0.0,0.0,0.0,1,8,32,64,2,16,1,3.5,0.0,0.0,0.0,0.0
137,8.130081300813009,20.46747967479675,36.70405598991953,65.82088989540068,1,1024,32,128,2,2,8,2.7,0.00123,21.941,3.30820431,2.689597
138,12.43055793256396,31.29392959522977,13.917160629999353,6.189294936955708,7,128,32,8192,1,1,8,2.8,0.000439,135.37,6.852190765,15.608635
139,8.116883116883116,20.434253246753247,43.48927008336618,92.55618933295132,1,8,4,64,2,8,1,3.5,0.001232,13.619,2.356439008,1.912694
140,8.130081300813009,20.46747967479675,42.27901865546715,87.33441766503623,1,8,256,128,8,2,1,2.4,0.00123,15.73,2.49327765,2.027055
141,37.17472118959108,93.58736059479554,39.41157800193885,16.597032662648775,6,64,32,64,1,8,1,2.2,0.000269,76.602,2.869279085,10.666465
142,8.116883116883116,20.434253246753247,43.36237550598014,92.01684968939993,1,128,128,64,2,1,4,3.2,0.001232,13.972,2.3702508368,1.9239049
143,14.367816091954024,36.17097701149425,29.25953373069725,23.668708585498145,4,128,32,128,2,16,8,2.6,0.000696,65.487,5.2057779360000005,7.479566
144,10.582530189842126,26.641519752927554,10.684155054529384,4.284709366727553,6,2048,32,64,4,2,1,2.2,0.000409,152.0,7.314181356000001,17.883084
145,8.130081300813009,20.46747967479675,45.36084832080515,100.53052906737645,1,16,32,64,1,1,1,2.6,0.00123,12.163,2.165998266,1.7609742
146,7.936507936507937,19.98015873015873,21.10859265623592,22.300757964166447,2,8,4,8192,2,8,1,2.6,0.00126,86.882,10.0023462,7.93837
