power,latency
15.023819,0.000332
11.801982,0.000269
15.505017,0.000333
11.681125,0.000269
6.82651,0.00019
15.8059,0.000332
7.305578,0.000149
5.070859,0.000149
19.376253,0.00038
3.630986,0.000129
8.471872,0.000195
6.9121760000000005,0.000149
3.532281,0.000129
3.503877,0.000129
15.675009,0.000332
14.945022,0.000332
15.068209,0.000332
14.970067,0.000305
5.196124,0.000129
3.6124,0.000129
4.413436,0.000217
10.968895,0.000226
5.613136,0.000149
3.932182,0.000129
3.510036,0.000129
3.563599,0.000129
3.563078,0.000129
11.65357,0.000269
10.07808,0.000226
13.419926,0.000305
14.736512,0.000332
3.530077,0.000129
15.049266,0.000332
4.316086,0.000129
3.6121242,0.000129
4.321418,0.000129
3.50765,0.000129
14.880289,0.000332
11.683326,0.000269
14.171234,0.000305
3.677689,0.000129
5.508256,0.000149
5.357626,0.000149
3.481392,0.000129
2.419811,0.000171
5.945092000000001,0.000149
3.733381,0.000129
7.095536,0.00019
5.532635,0.000149
15.049266,0.000332
10.24501,0.000226
13.557261,0.000305
10.112302,0.000226
6.783249,0.00019
13.438289,0.000305
5.464511,0.000149
4.466190999999999,0.000129
5.147811,0.000149
16.038793000000002,0.000332
3.571167,0.000129
8.477618,0.000195
6.894369,0.000149
3.477894,0.000129
3.5778350000000003,0.000129
13.655367,0.000305
13.305155,0.000305
13.401547,0.000305
14.02973,0.000305
2.657897,0.000171
3.497138,0.000129
3.903911,0.000129
8.933002,0.000195
3.790746,0.000129
2.29584,0.000171
3.512788,0.000129
3.567383,0.000129
3.563078,0.000129
10.080615,0.000226
8.441817,0.000195
13.410611,0.000305
3.510502,0.000129
13.392483,0.000305
3.93401,0.000129
3.640278,0.000129
2.683539,0.000171
1.876638,0.000171
13.385245,0.000305
10.162953,0.000226
12.481299,0.000269
2.038163,0.000171
5.565718,0.000149
3.661228,0.000129
3.5854610000000005,0.000129
2.378428,0.000171
4.316086,0.000129
3.563599,0.000129
5.359048,0.000149
3.671716,0.000129
13.332648,0.000305
8.49235,0.000195
12.086323,0.000269
8.623767999999998,0.000195
5.154558,0.000149
11.756736,0.000269
3.5816480000000004,0.000129
4.462065,0.000129
3.578292,0.000129
14.043693,0.000305
3.571167,0.000129
6.851736,0.00019
4.343005,0.000217
1.854446,0.000171
1.908812,0.000171
11.880754,0.000269
11.634766,0.000269
11.979371,0.000269
12.493512,0.000269
2.676469,0.000171
3.491587,0.000129
2.280495,0.000171
7.280748,0.00019
3.63788,0.000129
2.022852,0.000171
3.530077,0.000129
3.50765,0.000129
3.582074,0.000129
10.058786,0.000226
6.77538,0.00019
11.683267,0.000269
3.50765,0.000129
13.699443,0.000305
3.932182,0.000129
3.566362,0.000129
2.299176,0.000171
1.877619,0.000171
11.711078,0.000269
10.109601,0.000226
10.56326,0.000226
2.029496,0.000171
5.298932000000001,0.000149
1.973335,0.000171
3.584514,0.000129
2.065301,0.000171
3.937874,0.000129
3.563599,0.000129
5.188918999999999,0.000149
3.669589,0.000129
11.656616,0.000269
6.855825,0.00019
11.984807,0.000269
8.642536999999999,0.000195
3.652195,0.000129
11.665887,0.000269
3.5778350000000003,0.000129
4.002561,0.000129
3.573819,0.000129
12.045873,0.000269
5.158526,0.000149
4.343005,0.000217
1.873283,0.000171
1.912175,0.000171
10.139709,0.000226
10.065741,0.000226
11.919677,0.000269
10.554654,0.000226
2.295242,0.000171
1.885779,0.000169
2.029496,0.000171
7.011357,0.00019
1.917329,0.000171
2.0041711,0.000171
1.911802,0.000171
3.50765,0.000129
3.585885,0.000129
8.398951,0.000195
6.703573,0.00019
10.090978,0.000226
11.656616,0.000269
3.4795320000000003,0.000129
11.984807,0.000269
3.662107,0.000129
1.939159,0.000171
2.299176,0.000171
1.937204,0.000171
10.290155,0.000226
8.447593,0.000195
10.56326,0.000226
1.933884,0.000171
3.743496,0.000129
1.948311,0.000171
1.971714,0.000171
2.065301,0.000171
2.283805,0.000171
1.869927,0.000171
3.526401,0.000129
1.933884,0.000171
9.97608,0.000226
6.796068,0.00019
10.355736,0.000226
6.808395999999999,0.00019
3.640278,0.000129
10.07808,0.000226
1.870984,0.000171
2.334776,0.000171
3.647812,0.000129
11.950611,0.000269
3.50765,0.000129
3.526401,0.000129
3.906654,0.000129
35.12214,0.000149
8.982598999999999,0.000129
17.963166,0.000226
14.708701,0.000129
18.155768,0.000383
17.609165,0.000195
12.809585,0.000149
10.601591,0.000226
20.500128,0.000333
66.309844,0.000586
14.545187,0.000269
7.180593,0.000169
19.162493,0.000332
4.478006,0.000169
30.204094,0.000269
34.306179,0.000413
56.0422,0.000305
36.020911,0.000381
42.036224,0.00038
39.45753,0.000195
27.409107,0.000586
37.507037,0.000226
51.167917,0.000608
1.816998,0.000169
21.302997,0.000413
46.397685,0.00038
13.571039,0.000305
69.187683,0.000332
23.670965,0.000468
63.472379,0.000592
17.506269999999997,0.00019
46.986906000000005,0.000413
20.238594,0.000413
22.650198000000003,0.000226
46.623461000000006,0.000608
24.28171,0.000515
48.862004,0.00038
12.510537,0.000226
73.29496900000001,0.000592
23.732046,0.000413
16.761483,0.000269
25.129925,0.00019
6.784259,0.000217
23.593407,0.000468
16.103773,0.00019
21.713299000000003,0.000195
9.068309,0.000195
23.323553,0.000382
55.911779,0.00038
33.772527999999994,0.000586
17.474289,0.00019
23.256879,0.00038
12.830283,0.00019
22.940267,0.000333
10.919187999999998,0.000195
35.572215,0.000504
40.931607,0.000305
16.763846,0.000269
19.72527,0.00045
49.481338,0.000371
54.18688,0.00045
46.279997,0.000468
7.223754,0.000214
42.211567,0.000226
7.723392,0.000149
51.025691,0.000592
31.42353,0.000592
24.98299,0.00038
31.359176,0.000226
30.061885,0.000515
44.26504,0.000586
12.998228,0.000217
14.440241,0.00019
10.424843,0.000171
6.977509,0.00019
16.60184,0.000269
42.798475,0.000332
5.537593,0.000129
84.751745,0.000608
51.126376,0.00045
3.740542,0.000129
21.828158,0.000468
65.931206,0.000586
53.259671,0.000305
8.18892,0.00019
40.378022,0.000468
29.384285,0.000381
19.479665,0.000371
32.792244000000004,0.000149
10.583101,0.000195
20.811895,0.00045
44.463051,0.000381
34.920494,0.000195
5.79094,0.000149
47.875245,0.000608
9.143232,0.000149
14.516385,0.000269
5.4294970000000005,0.000129
36.871066,0.00045
29.909233,0.000592
79.934993,0.000515
25.852021,0.000468
15.941708,0.000305
10.851743,0.000215
67.868348,0.000586
20.398392,0.00019
35.84611,0.00045
76.87633,0.000332
28.921987,0.000171
10.538886,0.000226
28.293569,0.000586
32.586426,0.000149
14.095074,0.000149
29.814767,0.000586
19.922414,0.00045
21.057275,0.000195
22.12749,0.000195
28.148996,0.000332
71.706498,0.000468
35.350412,0.000608
14.893999,0.000226
36.551011,0.000468
4.335901,0.000169
11.970905,0.000195
72.17751,0.000586
41.447613,0.000515
41.057759,0.000468
6.976212,0.000129
6.944616,0.000214
13.928119,0.000195
21.631487,0.000195
26.386313,0.000371
56.82559,0.000413
18.894668,0.000226
12.343517,0.000226
27.898262,0.00045
6.864788,0.00019
50.816237,0.00045
17.74455,0.000149
18.879345,0.00019
12.453988,0.000269
30.02492,0.000269
7.968374,0.000129
20.995983,0.000149
16.243814999999998,0.000226
6.594052,0.000129
5.866919,0.000149
22.080205000000003,0.000333
14.707891,0.000305
15.918974,0.000149
6.8438072,0.000149
14.909715,0.000332
29.997860000000003,0.00045
9.554599,0.000149
7.256157,0.000149
30.249404,0.00038
16.446168,0.000195
24.438775,0.000333
30.528597,0.000382
34.278721000000004,0.000333
21.150912,0.00045
27.344215,0.000586
43.304205,0.000333
58.360519,0.000413
17.131137000000003,0.000333
45.534383,0.000383
13.647046,0.000226
34.953612,0.00019
9.667189,0.00019
26.685882,0.000333
19.665498,0.000226
51.729449,0.00045
57.1148,0.000468
42.935828,0.000413
63.727873,0.000586
8.30415,0.000149
2.094868,0.000169
39.078756,0.000515
53.870371,0.000305
11.987938,0.000269
8.135689,0.000171
3.4622465,0.000129
35.792607000000004,0.000413
22.43973,0.000413
36.157256,0.000217
102.086702,0.000608
58.768001,0.000195
48.71756,0.000592
30.818539,0.000592
36.66726,0.000586
38.681429,0.000371
31.622292,0.000413
27.716693,0.000586
3.4830291,0.000129
24.009441,0.000195
27.599194,0.000608
29.988088,0.000608
11.208181,0.00019
75.488389,0.000413
28.664888,0.000515
12.602471,0.000226
75.071726,0.000592
53.516283,0.000586
14.831592,0.000226
32.717671,0.000586
9.193383,0.000195
15.988053,0.000269
18.040449,0.000226
18.818616,0.000169
67.20393200000001,0.000586
12.871959,0.000195
26.237433000000003,0.000305
14.599195,0.000226
16.77196,0.000269
22.638602,0.00019
13.921467,0.000195
23.784424,0.000305
44.486675000000005,0.000413
2.138743,0.000171
50.808935,0.000333
21.62293,0.000468
21.629268,0.00045
8.438912,0.000149
62.035305,0.000586
38.072864,0.000468
4.536904000000001,0.000129
31.836377,0.000382
66.082819,0.000515
25.560259,0.000226
20.674593,0.00045
13.011936,0.000149
47.36479,0.000608
10.049818,0.000149
34.625378999999995,0.000305
55.015287,0.00045
5.076266,0.000129
37.317288,0.000468
60.69532,0.000413
31.203971000000003,0.00045
96.637849,0.000592
13.27116,0.000305
82.256756,0.000592
39.73043,0.000333
54.57057,0.000413
12.484094,0.000269
31.43741,0.000269
34.493886,0.00045
2.5960222,0.000171
17.545305,0.00019
31.418537,0.000608
9.431006,0.000129
25.460587,0.00019
24.014423,0.00045
19.964929,0.00038
13.576996,0.00019
12.904775,0.000269
7.436906,0.00019
46.83211,0.000515
47.290087,0.000413
12.042306,0.000129
61.629419,0.000515
14.453844,0.000226
15.382348,0.00037
14.152776,0.000269
13.458237,0.00032
35.331097,0.00045
4.143898,0.000171
29.328762,0.000305
23.522044,0.000269
40.779559,0.00019
42.630965,0.000382
26.345487,0.0006
19.648514,0.000226
21.898101,0.000195
63.780031,0.000586
25.783386,0.000195
103.507818,0.000586
23.977726,0.000195
13.928446,0.000226
39.886055,0.000305
9.766031,0.000217
26.641296,0.000226
30.455369,0.000608
33.834317,0.000305
12.308643,0.000269
13.99309,0.00019
7.803361000000001,0.000149
63.240387,0.00045
29.875608,0.000287
19.251977,0.000333
29.015005,0.000515
13.617904,0.000287
33.500307,0.000515
40.63436,0.000608
47.598732,0.000608
15.813767,0.000305
17.937217999999998,0.000384
5.0399348,0.000149
26.262388,0.000536
84.58193200000001,0.000592
17.074286,0.000332
31.380042,0.000468
32.627672,0.000332
10.698822,0.000129
47.287908,0.00045
34.437347,0.000468
3.8390819,0.000129
45.994998,0.000592
30.786873,0.00038
44.025693,0.000586
26.860988,0.000586
40.551013,0.000515
10.647267,0.00019
46.060131,0.000413
16.608627,0.000371
42.542474000000006,0.00038
30.326106,0.000586
21.047343,0.000269
10.437621,0.000149
48.034674,0.000195
2.511954,0.000171
12.93839,0.000269
11.449634,0.000226
56.081201,0.000226
23.432469,0.000468
27.927526,0.000305
14.679555,0.000195
26.152765,0.000608
38.204207,0.000468
14.547396,0.000149
27.24771,0.000413
40.512458,0.000586
11.954156,0.000195
49.342518000000005,0.000586
34.932345999999995,0.000515
42.282782,0.000515
88.182671,0.000592
62.561053,0.000586
39.082362,0.00045
28.467334,0.000515
26.609013,0.000305
2.961808,0.000171
25.851417,0.000269
58.318051,0.000592
35.35923,0.00045
23.073346,0.00045
12.092856,0.000269
35.000806000000004,0.000413
49.876041,0.00045
28.855256,0.000171
8.816659000000001,0.000171
25.994896,0.000468
12.267924,0.000226
26.416132,0.00019
18.131301,0.000305
12.052233,0.000217
24.55209,0.00038
15.619216,0.000149
5.254888,0.000149
54.240948,0.000468
19.256463,0.000382
46.602436,0.00038
16.344102999999997,0.000305
27.822789,0.000515
81.502258,0.000468
3.981306,0.000129
10.850193,0.000226
30.561603,0.000515
28.675575,0.000515
46.024867,0.000586
18.8237,0.000382
3.023906,0.000171
29.845612,0.000413
30.360749,0.000515
13.936482,0.000269
33.606376,0.000413
43.470413,0.00038
31.595053,0.000515
47.321757,0.000592
9.670654,0.000195
49.758957,0.000592
44.255483,0.000266
15.509571,0.000195
24.129886,0.000468
24.965161,0.000468
48.23122,0.000608
36.581495,0.000195
29.524425,0.000608
30.183467,0.000169
49.272619,0.000381
44.390887,0.00038
24.925632,0.000305
36.997412,0.000269
6.165353,0.000129
12.003415,0.000226
25.612217,0.000586
32.188357,0.000413
36.926669,0.000305
70.117959,0.000592
36.525433,0.000586
36.938995,0.000269
24.31748,0.000305
50.402874,0.00038
20.475541,0.000305
32.236903,0.000608
25.133453000000003,0.00019
29.00471,0.000333
7.60069,0.00019
69.812298,0.000382
26.621787,0.000586
26.256805,0.000586
44.675512,0.000305
7.23462,0.000169
6.478701,0.000171
5.398512,0.000129
10.541041,0.000226
19.003224000000003,0.000413
37.033699,0.00045
16.538816999999998,0.000226
14.464317,0.000226
9.981212,0.00019
50.651374,0.000592
28.774521,0.000371
23.320914,0.000468
12.682157,0.000129
18.988756,0.000305
60.565421,0.000586
4.053698,0.000129
25.198324,0.000413
25.726406,0.000226
17.378698,0.000269
66.637959,0.000586
53.953046,0.000413
45.096969,0.000592
8.967820999999999,0.00019
17.390214,0.000149
42.840393,0.000468
30.564935,0.000586
40.19415,0.000468
17.924692,0.00038
33.931975,0.000146
11.545955,0.000195
34.090932,0.00019
16.507973,0.000333
37.035719,0.000608
43.230437,0.000592
60.464048,0.000586
12.099089,0.000269
6.657764,0.000171
14.814203,0.000226
24.718407000000003,0.000515
58.520358,0.00045
67.089881,0.000608
18.560283,0.000149
20.047793,0.00019
26.291864,0.000332
22.228682,0.000333
29.215974,0.000608
61.73714,0.000226
5.380474,0.000129
114.040782,0.000608
6.309747000000001,0.00021
9.942245,0.000195
5.114758999999999,0.000129
7.068609,0.000129
24.616670000000003,0.000333
11.275029,0.000129
76.747074,0.000608
4.973236999999999,0.000129
29.919877,0.000515
32.137502,0.000333
8.697006,0.000195
38.193478,0.000333
25.854805,0.000226
27.679112,0.000468
16.323306,0.00038
29.934108,0.000592
18.017323,0.000413
17.327595,0.00019
19.703379,0.000413
59.974988,0.000586
5.25259,0.000129
21.995606,0.000382
32.814468000000005,0.00038
42.699403,0.000586
27.970967,0.000468
29.037122,0.000586
62.960016,0.000586
22.939883,0.000468
25.761426,0.000413
21.65143,0.000333
63.89555,0.000586
23.110208,0.000382
3.040293,0.000169
47.775511,0.000413
22.127902,0.000382
84.62758199999999,0.000305
26.716362,0.000586
21.053158,0.000333
26.994683,0.000226
55.756242,0.000468
24.784908,0.000468
61.830253,0.00038
33.511432,0.000269
21.497539,0.00019
54.480646,0.000592
13.990656,0.000195
36.576592,0.000586
77.1067,0.000468
28.738656,0.000608
65.95069199999999,0.000592
22.050674,0.000305
34.782456,0.000515
34.535548,0.000586
21.744172,0.00045
31.359857,0.000149
20.840923,0.000149
21.072382,0.00038
19.908309,0.000333
43.668429,0.00038
33.497731,0.000383
101.99031,0.000586
60.40442,0.000515
20.442752,0.000332
27.646922,0.000226
63.478712,0.000149
15.99645,0.000305
15.133882,0.000149
20.516281,0.000149
33.227066,0.000592
64.32530700000001,0.000586
9.491422,0.000171
51.32942,0.000468
20.182439,0.000382
19.057613,0.00038
102.990057,0.000586
17.122669,0.000383
32.342172000000005,0.00045
84.07140700000001,0.000586
19.574332,0.00019
47.277863,0.000586
98.510577,0.00038
22.397444,0.00045
23.705396,0.000269
39.14735,0.000515
42.239649,0.000381
88.46571899999999,0.000468
26.765094,0.000468
46.69007,0.000608
35.17157,0.000586
52.216771,0.00045
36.208625,0.000333
8.233873,0.00019
64.93745,0.000586
19.900527,0.000305
65.058646,0.000586
10.286414,0.000129
32.814677,0.000468
18.928121,0.000333
4.815016,0.000169
16.370748,0.000195
88.018036,0.000608
13.679555,0.000226
81.377779,0.00038
103.054246,0.000586
58.903157,0.000586
41.821119,0.000586
48.509852,0.000608
13.572484,0.000226
81.951581,0.000586
103.861451,0.000586
25.274716,0.000269
92.155076,0.000468
37.351186,0.000468
21.332597,0.00045
18.582433,0.000226
29.985125,0.000586
50.828487,0.000586
75.038277,0.000413
32.502115,0.000586
29.390924,0.000226
54.58752,0.000226
65.291076,0.000586
103.898871,0.000586
29.047186,0.000586
115.161072,0.000586
11.417305,0.000149
40.205374,0.000129
14.07693,0.000149
27.037028,0.000468
35.849436000000004,0.000305
100.519549,0.000586
51.520862,0.000586
87.980492,0.000608
42.902255,0.000305
89.043154,0.000332
23.614764,0.00038
16.711216,0.000129
101.60941,0.000586
27.870742000000003,0.000413
6.100968,0.000169
21.973635,0.00038
31.650418,0.000269
7.900586,0.000169
45.319839,0.000382
10.280274,0.00019
75.34892599999999,0.00038
95.494938,0.000586
73.392068,0.000608
41.095038,0.000413
51.676608,0.00038
28.578665,0.00045
25.535988,0.000195
92.794374,0.000586
26.16616,0.000226
5.248661,0.000171
81.651832,0.000586
64.96109899999999,0.000586
20.792903,0.000149
21.585868,0.000382
39.48984900000001,0.000149
9.598162,0.000149
44.186643,0.000129
34.410518,0.000305
76.812421,0.000608
72.59545999999999,0.000586
70.451825,0.000586
82.973739,0.000586
50.570596,0.000332
35.390348,0.000305
85.171253,0.000586
38.183772000000005,0.000269
15.913078,0.000305
59.322973,0.000269
84.159711,0.000468
31.239418,0.000413
27.568585,0.000226
39.378743,0.000149
18.973728,0.000332
50.517975,0.000333
66.178506,0.00045
49.243818000000005,0.000332
42.099937,0.000371
14.98723,0.000305
72.071507,0.000586
10.516389,0.000195
70.876812,0.000608
9.175189,0.000195
50.207011,0.000305
31.504461000000003,0.000169
32.728136,0.000586
52.540499,0.000195
30.667619,0.000586
81.989412,0.00045
59.780174,0.000468
76.021074,0.000586
44.407213,0.000305
67.384843,0.000586
77.61913899999999,0.000226
45.311330000000005,0.000586
35.883515,0.000305
67.225605,0.000608
35.599146000000005,0.000586
27.567437,0.000382
8.641462,0.000217
53.898701,0.00045
5.61114,0.000171
5.2842780000000005,0.000129
49.606303,0.000413
43.939435,0.000149
64.47538,0.000515
12.550689,0.00019
72.51334800000001,0.000608
8.691935,0.000171
8.222320999999999,0.000171
23.94129,0.000333
123.905096,0.000515
58.977926,0.000515
35.143545,0.000305
13.844884,0.00019
19.521357,0.000382
18.983202,0.000371
13.475904,0.000149
50.723987,0.000382
68.591138,0.000586
115.111472,0.000586
68.09856599999999,0.000381
30.290179,0.000586
44.544593,0.000269
108.666054,0.000586
6.518529,0.000149
37.29761,0.000149
28.230847,0.000305
48.233893,0.000586
33.112346,0.000269
89.934426,0.000468
63.201229,0.000333
57.085793,0.000413
62.268158,0.000333
42.960965,0.000332
40.890641,0.000226
63.253894,0.000515
70.876789,0.000586
62.406646,0.000195
75.164405,0.000586
58.897801,0.000468
91.316423,0.000333
68.850175,0.00038
30.886202,0.000269
94.388424,0.000332
75.28926,0.000413
106.125797,0.000468
25.817593,0.00019
68.338511,0.000586
56.007729,0.000413
70.43401700000001,0.000586
132.88182,0.000586
9.803776,0.000195
46.572315,0.000305
67.29256099999999,0.00038
14.325678,0.000129
48.476304,0.00019
21.359118,0.00019
28.595434,0.00019
65.996895,0.000305
33.781887,0.000586
9.233097,0.00019
33.296369,0.000468
70.127548,0.000515
80.098303,0.00045
46.935312,0.000332
18.37487,0.000332
101.666885,0.000586
20.914141,0.000383
21.801966,0.000468
63.09999,0.000586
66.142216,0.000586
30.936962,0.000586
19.812833,0.000382
6.383970000000001,0.000129
43.24351299999999,0.00019
69.149233,0.000586
64.84867200000001,0.000586
50.629127,0.00045
23.902006,0.000195
53.127828,0.000195
15.127709,0.000129
53.388670000000005,0.000586
86.195201,0.000586
67.08586299999999,0.000608
31.08584,0.000586
54.202588,0.00045
8.137439,0.000149
8.275388,0.000149
57.775934,0.00045
72.853331,0.000515
82.39871,0.00045
88.75531699999999,0.000608
36.363079,0.000586
33.773365000000005,0.000586
60.480272,0.000371
59.380864,0.000586
68.701921,0.000586
16.270961,0.000269
11.075199,0.00019
15.299073,0.00019
73.569539,0.000586
17.758912000000002,0.00019
13.558745,0.000149
67.364696,0.000586
22.822254,0.000149
30.983958,0.000586
48.459787,0.000413
41.638429,0.000515
103.614668,0.000586
12.136213,0.000149
64.708939,0.000129
28.845036,0.000586
17.906339000000003,0.000169
114.35701,0.000586
63.832059,0.000586
84.467961,0.000195
22.984128,0.000269
48.55022,0.000413
31.842922,0.00038
62.548638,0.000586
101.508545,0.000586
38.993922,0.000586
102.6646,0.000586
46.462592,0.000586
59.547704,0.000129
63.527479,0.000586
66.442799,0.00045
117.727521,0.000382
19.820916,0.000226
36.277376,0.000586
14.279851,0.000129
46.977896,0.000586
14.825543,0.000149
58.887383,0.000468
35.837298000000004,0.00038
58.349153,0.00045
29.371737,0.00045
78.399451,0.000413
65.256375,0.000586
62.359445,0.000586
35.379008,0.000586
70.413933,0.000586
