,reward,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
85,24.213075060532685,11,128,256,512,8,8,16,2.4,0.000413,183.71,9.069228896,21.959392
86,-1.0,9,4,4096,65536,16,16,16,2.0,10000.0,10000.0,10000.0,10000.0
87,67.11409395973155,3,64,16,256,8,4,4,3.9,0.000149,42.309,0.797920181,5.355169
88,52.63157894736842,4,4096,1024,16384,4,2,8,2.7,0.00019,346.55,5.14396918,27.073522
89,30.030030030030026,9,2048,2048,4096,4,4,16,2.0,0.000333,394.71,13.391644284,40.215148
90,68.4931506849315,4,2048,4096,256,2,4,8,2.0,0.000146,252.36,3.2879610259999996,22.520280999999997
91,77.51937984496125,2,4096,1024,16384,4,2,8,2.7,0.000129,240.71,2.259867279,17.518351
92,21.36752136752137,13,8,32,8192,4,2,16,2.3,0.000468,200.28,11.90843784,25.44538
93,59.1715976331361,1,128,1024,2048,2,4,8,2.4,0.000169,36.419,0.5835887719999999,3.453188
94,21.36752136752137,13,128,16,8192,16,2,8,3.7,0.000468,260.81,12.679186104,27.092278
95,17.064846416382252,15,512,16,4096,16,2,8,3.8,0.000586,318.14,19.479906346000003,33.242161
96,58.47953216374268,1,64,128,8192,4,16,2,3.3,0.000171,80.791,0.968763393,5.665283
97,24.213075060532685,11,8,256,512,8,8,8,2.4,0.000413,172.72,8.65913559,20.96643
98,44.247787610619476,6,128,1024,1024,4,2,4,2.6,0.000226,129.8,3.2844982280000004,14.533178000000001
99,77.51937984496125,2,2048,256,16384,8,8,2,2.4,0.000129,183.3,1.7660960430000001,13.690667000000001
100,22.22222222222222,12,512,8,2048,8,4,16,3.2,0.00045,208.75,11.430787050000001,25.401749000000002
101,77.51937984496125,2,1024,256,2048,4,2,4,4.0,0.000129,56.221,0.7563596369999999,5.863252999999999
102,44.247787610619476,6,128,1024,1024,4,4,4,4.0,0.000226,130.42,3.2673043739999996,14.457099
103,44.247787610619476,6,64,256,8192,8,4,4,4.0,0.000226,155.47,3.3366594799999993,14.763979999999998
