,reward1,reward2,latency,Area,energy,power,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,best_reward
467,20.46748,45.705513,0.00123,11.938,2.133453942,1.7345154,1,4,4,64,1,1,1,2.6,71.01473988888877
468,100.298805,34.821471,0.000251,94.413,3.675582756,14.643756,9,16,8,128,1,1,2,3.4,71.01473988888877
469,19.964314,32.697008,0.001261,22.139,4.168736117,3.3058970000000003,2,4,8,64,1,1,1,3.3,71.01473988888877
470,20.434253,45.348134,0.001232,12.318,2.1672130480000003,1.7591015,1,64,4,64,1,1,1,3.8,71.01473988888877
471,57.346241,22.023649,0.000439,190.21,9.188442088,20.930392,7,128,2048,128,8,1,2,3.4,71.01473988888877
472,20.434253,43.780044,0.001232,13.684,2.3252414416,1.8873713,1,16,256,64,1,1,1,3.4,71.01473988888877
473,20.434253,43.811995,0.001232,13.597,2.321851224,1.8846195,1,4,256,64,4,1,1,3.2,71.01473988888877
474,100.7,29.619413,0.00025,162.62,5.080045,20.32018,9,16,1024,128,8,1,2,3.0,71.01473988888877
475,20.434253,45.064091,0.001232,12.42,2.1946193808000003,1.7813469,1,16,32,64,1,4,1,3.8,71.01473988888877
476,20.434253,45.931908,0.001232,11.938,2.1124744256000003,1.7146708,1,4,4,64,1,1,1,3.9,71.01473988888877
477,100.7,34.198704,0.00025,109.9,3.81066825,15.242673,9,16,8,128,8,1,2,2.3,71.01473988888877
478,20.434253,40.718896,0.001232,18.202,2.6879949712,2.1818141,1,4,512,256,1,1,1,3.8,71.01473988888877
479,20.434253,45.343423,0.001232,12.258,2.167663344,1.759467,1,4,16,64,1,4,1,3.8,71.01473988888877
480,89.27305,30.688139,0.000282,121.83,4.732377078,16.781478999999997,10,16,8,128,8,1,2,3.4,71.01473988888877
481,20.434253,45.192494,0.001232,12.794,2.1821662016,1.7712388,1,4,8,64,1,1,8,3.8,71.01473988888877
482,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,64,8,1,1,2.1,71.01473988888877
483,100.7,34.297288,0.00025,109.53,3.788793,15.155172,9,8,8,128,8,1,2,2.6,71.01473988888877
484,20.434253,42.758604,0.001232,14.251,2.4376615648,1.9786214,1,256,128,64,1,1,1,3.7,71.01473988888877
485,20.46748,42.502951,0.00123,16.683,2.467074591,2.0057517,1,4,4,512,1,1,8,2.3,71.01473988888877
486,85.080798,18.263169,0.00025,435.17,9.53832975,38.153319,9,16,4096,128,8,1,2,2.8,71.01473988888877
487,20.434253,31.755312,0.001232,44.84,4.419647847999999,3.5873765,1,32,4,4096,1,2,1,3.8,71.01473988888877
488,20.434253,45.067704,0.001232,12.856,2.1942675216,1.7810613,1,4,4,64,1,2,8,3.8,71.01473988888877
489,100.7,33.648281,0.00025,127.67,3.93635875,15.745435,9,32,8,128,8,8,2,3.9,71.01473988888877
490,20.434253,45.431256,0.001232,12.192,2.1592899328,1.7526704,1,4,4,64,1,4,1,3.8,71.01473988888877
491,20.434253,45.180661,0.001232,12.864,2.1833093744000003,1.7721667,1,4,4,64,2,1,8,3.8,71.01473988888877
492,100.7,33.088693,0.00025,127.38,4.070626,16.282504,9,16,128,1024,8,1,2,2.9,71.01473988888877
493,20.434253,31.525795,0.001232,45.401,4.484234832,3.639801,1,4,128,4096,1,1,1,3.2,71.01473988888877
494,20.46748,40.803169,0.00123,16.901,2.6769031200000004,2.1763440000000003,1,64,512,64,1,1,1,2.3,71.01473988888877
495,100.7,34.412374,0.00025,109.37,3.763493500000001,15.053974,9,4,8,128,8,1,2,3.4,71.01473988888877
496,20.434253,45.835399,0.001232,11.938,2.1213796912,1.7218991,1,4,4,64,1,1,1,3.3,71.01473988888877
497,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,64,1,1,16,3.9,71.01473988888877
498,100.7,32.96016,0.00025,124.76,4.102436,16.409744,9,16,256,128,8,1,2,3.4,71.01473988888877
499,20.46748,45.518496,0.00123,12.02,2.151020925,1.7487975,1,4,4,64,1,2,1,2.7,71.01473988888877
500,20.434253,41.018084,0.001232,16.901,2.6489251712,2.1501016,1,64,512,64,1,1,1,3.0,71.01473988888877
501,85.338983,30.32658,0.000295,148.08,4.845890070000001,16.426746,9,16,8,128,8,16,2,3.8,74.58707
502,20.434253,43.408285,0.001232,14.839,2.3652398000000003,1.9198375,1,4,4,512,1,1,1,3.0,74.58707
503,20.434253,42.01312,0.001232,15.03,2.524937184,2.049462,1,256,4,64,1,8,1,3.8,86.379581
