reward,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
58.47953216374268,1,8,8,512,8,8,4,3.3,0.000171,19.073,0.37948901400000007,2.219234
0,3,4,256,65536,2,8,4,3.2,0,0,0,0
9.837189411823417,14,2048,2048,1024,16,4,8,2.9,0.000515,561.98,30.436451075,59.099905
26.31578947368421,10,8,8,512,8,8,4,3.3,0.00038,140.1,6.643417260000001,17.482677000000002
0,16,4,64,1024,1,16,1,2.5,0,0,0,0
0,16,4,64,32768,1,16,1,2.5,0,0,0,0
0,16,8,8,32768,8,16,4,2.6,0,0,0,0
0,16,8,8,32768,8,16,4,2.6,0,0,0,0
0,16,8,64,1024,1,16,4,2.6,0,0,0,0
0,16,4,64,1024,1,16,1,2.5,0,0,0,0
0,14,4,2048,1024,2,8,2,3.1,0,0,0,0
0,14,4,2048,1024,2,8,2,2.6,0,0,0,0
58.47953216374268,1,8,8,512,8,8,4,3.3,0.000171,19.073,0.37948901400000007,2.219234
0,11,256,128,64,16,1,16,3.6,0,0,0,0
0,15,256,1024,64,16,1,16,2.2,0,0,0,0
0,15,256,1024,64,16,1,16,2.2,0,0,0,0
0,10,8,8,512,8,16,4,3.3,0,0,0,0
0,10,8,8,512,8,16,1,3.3,0,0,0,0
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
0,15,32,32,64,4,1,16,2.7,0,0,0,0
0,15,32,1024,64,16,1,16,2.7,0,0,0,0
58.47953216374268,1,32,512,32768,2,8,16,3.2,0.000171,239.2,2.728975491,15.958921
0,4,16,2048,128,16,1,16,3.5,0,0,0,0
5.324331795570456,9,4096,4096,32768,16,8,2,2.3,0.000333,949.96,24.610917447000002,73.906659
38.3687514810156,2,64,16,32768,1,1,16,2.0,0.000129,568.56,4.357213520999999,33.776849
0,13,512,4,128,16,4,8,3.1,0,0,0,0
58.47953216374268,1,1024,512,32768,2,4,8,3.2,0.000171,277.11,2.791231803,16.322993
4.341399470849612,6,256,256,65536,8,2,16,2.1,0.000226,1277.0,14.126745623999998,62.507723999999996
0,2,4,256,65536,2,8,2,2.8,0,0,0,0
55.58602986280805,2,128,256,65536,2,8,2,2.8,0.000129,472.37,3.8942756069999995,30.188183
0,7,4,512,256,2,8,2,2.8,0,0,0,0
14.772007687341222,13,512,512,32768,4,8,2,3.2,0.000468,481.08,19.984432104,42.701778
37.17472118959108,7,4096,512,4096,16,2,16,3.8,0.000269,390.24,9.224422645999999,34.291534
0,16,8,64,1024,1,16,4,2.6,0,0,0,0
0,7,4,512,1024,2,8,2,2.9,0,0,0,0
32.78688524590164,8,1024,128,4096,1,4,1,3.0,0.000305,186.3,6.264308684999999,20.538717
19.555909042963375,8,2048,4096,2048,4,4,8,3.8,0.000305,517.93,13.69904145,44.91489
16.891891891891895,16,16,32,256,16,1,16,2.5,0.000592,252.7,16.949278495999998,28.630538
0,14,4,2048,16384,2,8,2,3.6,0,0,0,0
0,14,4,2048,16384,2,8,2,2.8,0,0,0,0
0,14,4,128,4096,2,8,2,3.0,0,0,0,0
52.63157894736842,4,128,16,64,16,1,1,3.5,0.00019,64.164,1.40609177,7.4004829999999995
0,9,16,4,1024,16,1,16,2.3,0,0,0,0
30.030030030030026,9,16,1024,1024,16,1,16,2.3,0.000333,195.17,7.274040345,21.843965
32.78688524590164,8,16,4096,128,4,4,8,2.9,0.000305,391.56,10.355563434999999,33.952667
0,14,4,2048,1024,2,8,2,2.9,0,0,0,0
52.63157894736842,4,128,2048,8192,1,2,4,3.5,0.00019,177.62,2.96210969,15.590050999999999
19.41747572815534,14,16,32,256,2,8,2,3.9,0.000515,175.9,12.22626686,23.740324
0,3,4,256,65536,2,8,2,2.6,0,0,0,0
0,12,8,128,8192,8,16,1,3.1,0,0,0,0
22.22222222222222,12,128,8,8192,8,16,1,3.1,0.00045,266.99,11.75236155,26.116359
42.19017949871198,3,64,256,65536,2,16,4,3.4,0.000149,504.5,4.800259096,32.216504
0,3,4,256,65536,1,16,1,2.9,0,0,0,0
26.31578947368421,10,1024,128,4096,1,4,4,3.0,0.00038,225.76,9.55119132,25.134714
31.86173469697095,3,4096,32,65536,2,16,4,3.2,0.000149,580.54,5.826975035,39.107215000000004
24.297896244014417,5,2048,256,65536,4,16,4,2.5,0.000195,581.11,8.164869764999999,41.871126999999994
67.11409395973155,3,4,256,512,8,2,4,3.2,0.000149,46.473,0.857315008,5.753792000000001
46.082949308755765,2,64,512,256,2,8,2,2.8,0.000217,35.646,0.9725588459999999,4.481838
46.082949308755765,2,512,512,2048,2,8,2,2.8,0.000217,53.047,1.256865953,5.792009
7.564508529622428,11,2048,128,65536,8,2,1,3.7,0.000413,715.64,24.712403877,59.836329
15.198852513124578,11,4096,128,512,4,8,1,3.6,0.000413,504.87,19.615729469,47.495713
0,16,4,32,1024,2,16,2,2.5,0,0,0,0
32.78688524590164,8,16,4096,128,1,4,8,3.0,0.000305,385.7,10.275427429999999,33.689926
37.17472118959108,7,64,16,32768,8,8,4,2.6,0.000269,343.0,6.950067189,25.836681000000002
17.064846416382252,15,32,64,1024,1,8,4,3.9,0.000586,200.01,15.375975476,26.238865999999998
0,16,8,2048,32768,8,16,4,2.6,0,0,0,0
0,16,8,64,32768,1,16,1,3.7,0,0,0,0
0,16,8,64,32768,1,16,1,3.7,0,0,0,0
0,16,8,8,32768,8,16,1,3.7,0,0,0,0
26.160856876107037,8,1024,4096,128,2,4,8,2.4,0.000305,447.8,11.854434085,38.866997
10.5027443798778,16,32,8,32768,8,16,4,2.7,0.000592,507.28,25.236037071999995,42.628440999999995
26.109660574412533,10,4,256,512,2,2,4,2.0,0.000383,124.54,6.8969253539999995,18.007638
44.247787610619476,6,32,32,64,4,16,4,2.7,0.000226,94.082,2.45438825,10.860125
0,15,32,64,64,1,16,16,2.7,0,0,0,0
67.11409395973155,3,32,64,16384,1,8,1,3.2,0.000149,153.7,1.833507729,12.305421
0,1,4,512,32768,2,8,2,3.2,0,0,0,0
59.1715976331361,1,32,4096,1024,1,8,2,2.4,0.000169,61.014,0.8842713749999999,5.232374999999999
0,15,32,32,64,1,1,16,2.7,0,0,0,0
0,13,512,4,64,16,1,16,3.5,0,0,0,0
0,13,512,4,64,16,1,16,3.5,0,0,0,0
0,13,512,4,128,16,1,16,3.1,0,0,0,0
52.63157894736842,4,128,1024,2048,16,1,16,3.5,0.00019,100.94,2.06401617,10.863242999999999
0,14,4,2048,1024,2,8,2,3.8,0,0,0,0
52.63157894736842,4,128,64,8192,16,1,16,3.5,0.00019,126.8,2.1989726000000003,11.57354
0,11,256,128,64,16,1,16,3.6,0,0,0,0
52.63157894736842,4,128,64,8192,16,1,1,3.5,0.00019,128.04,2.10706808,11.089832
0,11,4,512,1024,2,8,2,3.6,0,0,0,0
52.63157894736842,4,128,512,8192,8,2,2,3.8,0.00019,126.87,2.19349224,11.544696
0,7,256,128,64,16,1,16,3.8,0,0,0,0
0,7,256,128,64,16,1,16,3.8,0,0,0,0
0,14,256,128,64,16,1,16,3.6,0,0,0,0
0,13,128,4,8192,8,16,1,3.1,0,0,0,0
21.36752136752137,13,512,16,8192,8,16,1,3.1,0.000468,310.74,14.507399088,30.998716
0,13,512,4,128,16,4,8,3.4,0,0,0,0
18.345555210704777,14,512,2048,128,16,4,8,3.4,0.000515,411.52,23.399148085,45.435238999999996
0,12,8,8,512,8,16,1,3.3,0,0,0,0
22.22222222222222,12,8,2048,512,8,8,1,2.9,0.00045,336.88,16.141388850000002,35.869753
51.282051282051285,5,256,1024,16384,4,1,16,2.2,0.000195,237.55,3.924285495,20.124541
44.247787610619476,6,256,1024,1024,16,1,2,2.2,0.000226,142.22,3.488436786,15.435561
0,11,256,128,64,16,1,16,3.6,0,0,0,0
6.650206076585901,12,4096,2048,1024,2,2,2,2.6,0.00045,731.2,29.890620450000004,66.423601
22.22222222222222,12,8,8,512,8,8,1,2.6,0.00045,166.18,9.450343349999999,21.000763
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
0,12,8,8,512,8,16,1,2.0,0,0,0,0
0,10,8,8,512,8,16,4,3.3,0,0,0,0
0,10,8,8,512,8,16,4,3.3,0,0,0,0
0,10,8,8,512,4,16,4,3.3,0,0,0,0
0,10,8,8,512,4,16,4,3.3,0,0,0,0
26.31578947368421,10,16,8,512,4,16,4,3.3,0.00038,152.92,6.78972106,17.867687
0,16,8,8,512,8,16,4,3.3,0,0,0,0
0,16,4,64,256,1,16,1,2.5,0,0,0,0
0,16,4,256,256,1,16,1,2.5,0,0,0,0
0,16,4,32,256,1,16,4,2.5,0,0,0,0
48.53867898299242,2,512,256,65536,1,4,8,2.5,0.000129,505.5,3.975243746999999,30.815842999999997
58.47953216374268,1,32,32,2048,1,4,8,3.4,0.000171,27.236,0.4566625965,2.6705415
37.17472118959108,7,512,4,4096,1,4,8,3.9,0.000269,141.9,4.2752030119999995,15.892948
0,9,256,128,64,16,1,16,3.6,0,0,0,0
0,9,8,8,512,8,16,1,3.1,0,0,0,0
0,9,8,8,512,8,16,1,3.1,0,0,0,0
0,16,8,64,32768,8,16,1,2.6,0,0,0,0
6.7752883883570005,16,2048,64,32768,8,16,1,2.6,0.000592,631.59,36.3789328,61.4509
51.282051282051285,5,1024,8,512,8,16,4,3.3,0.000195,111.1,2.4221012400000004,12.421032
19.41747572815534,14,256,2048,1024,2,1,2,2.9,0.000515,397.5,22.19460171,43.096314
0,7,4,512,16384,1,8,2,2.9,0,0,0,0
0,16,8,64,32768,1,16,4,2.6,0,0,0,0
18.80979154297852,14,64,2048,1024,2,8,2,2.3,0.000515,406.41,21.881757235000002,42.488849
17.064846416382252,15,32,8,512,8,16,4,3.3,0.000586,254.61,16.089312104,27.456164
8.573311990011835,14,2048,2048,4096,2,2,2,3.0,0.000515,601.98,31.090804925000004,60.370495
0,10,8,8,4096,8,16,4,3.0,0,0,0,0
11.862160374074444,8,4096,4096,1024,1,4,8,2.4,0.000305,665.01,16.792648214999996,55.057863
26.065309207929154,8,1024,4096,256,1,4,8,2.4,0.000305,448.62,11.868642509999999,38.913582
17.064846416382252,15,32,16,512,8,16,4,2.7,0.000586,260.92,16.250486716,27.731206
0,16,8,256,65536,8,16,1,3.3,0,0,0,0
0,3,8,256,65536,8,16,1,3.3,0,0,0,0
0,3,8,8,512,8,16,1,3.3,0,0,0,0
16.891891891891895,16,16,64,1024,1,2,4,2.6,0.000592,182.18,16.01082648,27.045315000000002
67.11409395973155,3,16,8,128,8,16,4,3.3,0.000149,51.366,0.8570345899999999,5.75191
24.213075060532685,11,32,32,512,8,8,4,2.7,0.000413,164.03,8.126057492000001,19.675684
58.47953216374268,1,512,512,128,2,8,2,3.8,0.000171,20.755,0.44425184400000006,2.597964
0,1,8,8,32768,8,16,4,3.2,0,0,0,0
58.47953216374268,1,4096,2048,2048,2,8,2,3.2,0.000171,77.1,1.204542126,7.044106
16.891891891891895,16,64,32,256,8,16,4,2.5,0.000592,279.58,17.733873856,29.955868
0,12,8,8,512,8,16,1,3.3,0,0,0,0
0,12,8,64,512,1,16,1,3.7,0,0,0,0
0,16,8,64,32768,1,16,1,3.7,0,0,0,0
0,16,8,64,32768,1,16,1,3.7,0,0,0,0
0,16,8,64,32768,1,16,1,3.7,0,0,0,0
0,15,256,1024,64,16,1,16,2.2,0,0,0,0
0,15,256,1024,64,16,1,16,2.2,0,0,0,0
51.282051282051285,5,2048,16,512,8,2,1,2.1,0.000195,138.7,3.02222583,15.498594
0,15,32,512,64,1,1,16,2.7,0,0,0,0
0,15,32,512,64,16,1,16,2.7,0,0,0,0
0,15,32,1024,64,16,1,16,2.7,0,0,0,0
26.109660574412533,10,256,1024,16384,16,1,16,2.2,0.000383,352.62,12.547163111,32.760217
0,13,512,4,64,16,1,16,3.5,0,0,0,0
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
44.247787610619476,6,256,1024,2048,4,1,1,2.2,0.000226,139.51,3.499912162,15.486337
0,6,256,1024,128,16,1,16,2.2,0,0,0,0
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
0,6,256,1024,64,16,1,16,2.2,0,0,0,0
0,6,256,1024,64,4,1,16,2.0,0,0,0,0
0,6,256,1024,64,4,1,16,3.9,0,0,0,0
0,6,64,32,64,4,1,16,3.1,0,0,0,0
0,6,256,1024,64,4,1,16,2.3,0,0,0,0
0,15,32,1024,64,4,1,16,2.7,0,0,0,0
21.36752136752137,13,512,4,128,4,4,8,3.4,0.000468,192.2,12.009134124000001,25.660543
0,13,4,256,256,1,16,1,2.5,0,0,0,0
52.63157894736842,4,16,128,128,16,4,8,2.7,0.00019,67.845,1.44101472,7.584288
24.213075060532685,11,512,128,16384,16,1,16,3.6,0.000413,353.7,13.094024580000001,31.70466
0,11,512,4,128,16,1,16,3.1,0,0,0,0
46.082949308755765,2,16,256,128,16,4,8,2.8,0.000217,36.905,0.900466672,4.149616
22.22222222222222,12,256,128,4096,16,1,16,2.0,0.00045,237.06,11.638328849999999,25.862952999999997
24.213075060532685,11,256,128,2048,16,1,16,2.0,0.000413,207.11,9.475228546,22.942442
26.109660574412533,10,8,8,512,8,2,4,2.0,0.000383,125.35,6.549664233000001,17.100951000000002
21.578231879679777,10,4096,8,512,8,16,4,2.0,0.000383,440.0,16.422940419999996,42.87974
0,10,8,8,512,8,16,1,2.0,0,0,0,0
28.83284405900234,4,16,256,65536,16,4,8,2.8,0.00019,540.43,6.485653419999999,34.135017999999995
16.400718350459204,12,2048,16,16384,16,1,1,3.6,0.00045,465.61,19.438305749999998,43.196235
58.47953216374268,1,512,512,32768,2,8,2,3.2,0.000171,254.2,2.616910641,15.303571
0,12,256,128,64,16,1,16,2.0,0,0,0,0
37.17472118959108,7,16,4,128,2,4,8,2.8,0.000269,77.275,3.0968191909999994,11.512338999999999
0,6,256,128,64,16,1,16,3.5,0,0,0,0
46.082949308755765,2,16,256,128,2,4,8,2.8,0.000217,27.754,0.8277443299999999,3.8144899999999997
44.247787610619476,6,64,16,2048,16,2,16,2.1,0.000226,108.62,2.727666546,12.069321
0,10,8,8,512,8,16,4,2.0,0,0,0,0
0,2,4,32,65536,4,8,8,2.8,0,0,0,0
37.17472118959108,7,512,32,256,4,8,2,2.8,0.000269,106.7,3.752228007,13.948803
0,5,128,8,512,16,1,4,3.5,0,0,0,0
0,7,4,512,16384,2,8,2,3.9,0,0,0,0
0,1,4,512,16384,2,8,2,3.9,0,0,0,0
52.63157894736842,4,128,8,8192,8,16,4,3.9,0.00019,139.27,2.1634536200000003,11.386598
0,4,256,1024,64,16,1,16,2.2,0,0,0,0
0,14,4,2048,16384,2,8,2,2.9,0,0,0,0
44.247787610619476,6,256,1024,16384,16,1,16,2.9,0.000226,265.57,5.158536558,22.825383
20.91863693331879,9,4096,64,4096,16,2,1,2.6,0.000333,479.26,13.762750472999999,41.329581
0,9,8,4,65536,8,16,1,3.1,0,0,0,0
0,9,8,4,8192,4,16,4,3.1,0,0,0,0
0,14,4,2048,16384,2,8,2,3.0,0,0,0,0
0,14,4,2048,16384,2,8,2,3.0,0,0,0,0
0,16,4,64,8192,1,8,2,3.0,0,0,0,0
0,16,4,64,8192,1,8,2,3.0,0,0,0,0
58.47953216374268,1,128,512,8192,2,8,2,3.2,0.000171,81.35,0.975993273,5.707563
58.47953216374268,1,4096,512,32768,2,8,2,3.2,0.000171,284.42,3.0566564640000005,17.875184
